gene_id	MB_1	MB_2	G_4_F_1	G_4_F_2	G_4_M_1	G_4_M_2	G_10_F_1	G_10_F_2	G_10_M_1	G_10_M_2	G_14_F_1	G_14_F_2	G_14_M_1	G_14_M_2	G_25_F_1	G_25_F_2	G_25_M_1	G_25_M_2	G_36_F_1	G_36_F_2	G_36_M_1	G_36_M_2	G_2m_F_1	G_2m_F_2	G_2m_M_1	G_2m_M_2	G_8m_F_1	G_8m_M_1	G_8m_M_2	G_18m_F_1	G_18m_F_2	G_18m_M_1	G_18m_M_2	LB_10.5_NA_1	LB_10.5_NA_2	LB_11.5_NA_1	LB_11.5_NA_2	LB_12.5_NA_1	LB_12.5_NA_2	LB_13.5_NA_1	LB_13.5_NA_2	LB_14.5_NA_1	LB_14.5_NA_2	LB_15.5_NA_1	LB_15.5_NA_2	MT_1	MT_2	SM_0_NA_1	SM_0_NA_old_1	SM_0_NA_2	SM_0_NA_old_2	MB_3	MB_4	MB_5	MT_3	MT_4	MT_5
ENSMUSG00000105211.1	1.75247590354954	1.15012018079348	2.2592070388676	3.66189034103185	2.55020005044296	0.905734750144012	3.70587357378613	1.22586238652728	0.304298304845433	1.208624551419	0.509290476879231	1.85917205490879	4.76997738076726	1.76166028260554	12.3286016160331	4.13574990877022	0.0	0.0	3.68624183958213	0.0	2.86004466754205	1.67636373237356	0.67311420324818	0.0	2.2365860750151	0.62836094560782	0.770720037487823	0.0	0.0	0.0	0.579181662645215	0.317468279363197	0.633121765143481	0.583005392799883	0.876262657979204	1.0655603782029	0.606241376216423	0.693264931193456	0.0	1.75809771014806	1.03639741349752	1.13343679344384	1.00917924209125	2.44317898631527	0.810901270134932	1.60828424289361	2.02861371579146	1.6926249509844	1.20809763684021	0.61558741197613	1.1817646622034	2.71503442910477	1.88106717643587	1.42212756541147	1.54943103343021	1.65479717426835	0.29904440360827
ENSMUSG00000098443.1	0.0372867213521179	0.0	0.0	0.0	0.255020005044296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.633121765143481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.357990655727904	0.0	0.0	0.0	0.0	0.987285246947191	1.64593377938139	1.42212756541147	1.23954482674417	0.0	0.59808880721654
ENSMUSG00000092705.1	0.0	0.0	0.205382458078873	0.0	0.0	1.35860212521602	0.336897597616921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.291502696399942	1.46043776329867	1.77593396367149	0.606241376216423	1.15544155198909	0.867116430324449	0.0	0.172732902249587	0.680062076066303	0.756884431568439	0.244317898631527	0.202725317533733	0.0	0.0	0.0	0.0	0.205195803992043	0.295441165550851	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000098487.1	0.298293770816944	0.270616513127878	0.205382458078873	0.261563595787989	0.0	0.0	0.673795195233842	0.0	0.0	0.0	0.0	0.0	1.43099321423018	3.52332056521109	0.0	0.243279406398248	0.897930449899073	0.0	0.0	0.0	0.317782740838006	0.0	0.0	0.0	2.2365860750151	0.0	0.0	2.40309518660034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.226687358688768	0.756884431568439	0.0	0.202725317533733	0.146207658444874	0.238660437151936	0.2821041584974	0.805398424560142	0.410391607984087	0.590882331101702	1.72774918215758	2.11620057349036	1.99097859157606	0.619772413372086	1.65479717426835	0.59808880721654
ENSMUSG00000065468.1	15349.787292305	5405.83546624248	13821.828663792	11587.7904205995	15327.9774031874	33425.2352193146	25155.4698188603	29109.0217648802	12015.5228651268	13379.4737842083	26407.220516665	28396.6841046677	22628.7726943599	25065.4897210059	36931.5590009888	35818.5135628269	52044.0488761502	48473.0079696375	25435.0686931167	27118.3366517821	30859.8819627787	28174.6452500024	23777.759229742	36293.5784838837	56666.1447965825	65605.9096090213	28340.9172185022	25769.5912335088	34966.0091725742	54838.5894744687	21681.086359461	39921.9535982014	57957.8657465297	19558.0819122577	21861.2928788178	17874.0649707681	17241.5047395951	25345.3037078119	23607.5338543932	25172.4430138999	26513.6368308003	29577.713186993	30341.730797905	23692.4839018937	25953.7060519386	1327.7117463379	687.81937987188	19348.3958147027	20762.0975205944	16830.5702350354	17287.6413218195	4941.11583965895	5561.61024052971	3993.90305470157	2594.98709478892	2603.5475541822	2607.0691106569
ENSMUSG00000065616.3	1.34232196867625	0.879503667665602	16.225214188231	18.3094517051592	14.7911602925692	65.6657693854409	6.06415675710458	9.50043349558644	6.08596609690866	4.59277329539219	3.56503333815462	9.29586027454394	5.72397285692071	6.45942103622032	6.57525419521765	3.16263228317723	7.18344359919258	4.61396594761303	10.1371650588509	121.142557041902	2.22447918586604	2.09545466546695	6.05802782923362	4.35458245153039	4.47317215003019	8.16869229290166	158.768327722491	14.418571119602	6.11016132047918	49.6838862735843	55.0222579512955	12.6987311745279	12.6624353028696	1152.01865617257	1005.94953136013	919.5786063891	947.55527102627	1474.34342033808	1679.89356434857	973.458702108979	769.179613717411	403.956873183384	549.498097318687	595.40271896503	687.644277074422	0.146207658444874	1.43196262291162	45.1366653595841	18.9268629771633	21.9559510271486	19.5975973148731	0.740463935210393	1.64593377938139	0.0	1.85931724011626	1.93059670331307	1.49522201804135
ENSMUSG00000099204.2	0.0372867213521179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093782.1	0.0	0.0676541282819694	0.410764916157746	0.0	0.0	0.0	0.336897597616921	0.612931193263641	0.304298304845433	0.2417249102838	0.0	0.309862009151465	0.953995476153452	0.0	0.0	0.0	0.0	0.659137992516147	0.921560459895532	1.3535481233732	0.635565481676012	0.41909093309339	0.0	0.0	0.0	0.0	1.54144007497565	0.0	0.0	0.0	0.0	0.0	0.0	0.291502696399942	0.292087552659735	0.0	0.0	0.0	0.28903881010815	0.175809771014806	0.0	0.680062076066303	0.0	0.244317898631527	0.202725317533733	0.0	0.0	0.0	0.134233070760024	0.205195803992043	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000093254.1	0.484727377577533	0.135308256563939	0.616147374236619	2.61563595787989	3.06024006053155	2.71720425043204	2.02138558570153	1.5323279831591	1.21719321938173	3.14242383368939	2.03716190751692	0.619724018302929	1.43099321423018	2.93610047100924	0.821906774402207	0.973117625592994	0.897930449899073	1.31827598503229	10.1371650588509	0.676774061686602	2.86004466754205	0.41909093309339	0.0	0.0	0.0	1.25672189121564	7.70720037487823	0.0	0.0	0.0	6.37099828909737	0.634936558726393	1.26624353028696	57.7175338871885	5.25757594787522	24.5078886986666	17.8841205983845	5.08394282875201	12.7177076447586	4.04362473334053	5.00925416523802	1.58681151082137	5.8027806420247	5.37499376989359	3.24360508053973	8.91866716513731	18.2575234421231	0.846312475492201	0.268466141520047	1.64156643193635	0.492401942584752	1.23410655868399	0.705400191163452	0.284425513082294	4.02852068691856	1.65479717426835	3.58853284329924
ENSMUSG00000098634.1	0.0	0.0	0.0	0.0	0.0	0.452867375072006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.821906774402207	0.0	0.0	0.659137992516147	0.921560459895532	1.3535481233732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.317468279363197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.205195803992043	0.0984803885169503	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000104627.1	9.24710689532525	18.6725394058236	13.1444773170479	17.5247609177953	16.5763003278792	18.5675623779522	14.1496990999107	9.19396789895461	9.73754575505386	7.73519712908159	22.4087809826862	18.2818585399364	24.326884641913	15.8549425434499	32.0543642016861	14.8400437902932	13.4689567484861	6.59137992516147	23.0390114973883	24.3638662207177	31.1427086021246	30.1745471827241	29.6170249429199	23.0170786723749	20.1292746751359	30.1613253891754	12.3315205998052	10.8139283397015	13.4423549050542	26.3945645828417	37.646808071939	33.3341693331357	9.49682647715222	107.855997667978	58.4175105319469	83.8240830852946	83.3581892297582	40.4404543196182	39.0202393646002	18.987455269599	12.7822347664694	229.180919634344	225.551560607395	54.4828913948304	40.9505141418141	9.50349779891681	5.13119939876663	24.8251659477712	15.9737354204428	13.5429230634749	6.10578408805092	89.1024935369839	95.4641592041205	121.165268573057	70.3441689177317	59.8484978027052	58.3136587036126
ENSMUSG00000084468.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.119330218575968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000098288.1	3.39309164304273	1.62369907876727	2.66997195502535	3.40032674524386	2.29518004539866	10.8688170017281	4.7165663666369	3.67758715958185	1.8257898290726	6.04312275709499	4.07432381503385	2.47889607321172	5.24697511884399	2.93610047100924	0.821906774402207	2.18951465758424	1.79586089979815	3.95482795509688	3.68624183958213	2.03032218505981	1.27113096335202	1.67636373237356	0.0	3.7324992441689	0.0	3.1418047280391	5.39504026241476	1.20154759330017	1.22203226409584	3.10524289209902	4.05427163851651	2.22227795554238	1.89936529543044	6.41305932079872	5.84175105319469	6.39336226921738	4.54681032162317	3.6974129663651	2.3123104808652	2.10971725217767	2.76372643599339	1.36012415213261	1.76606367365969	2.68749688494679	1.62180254026986	1.90069955978336	1.31263240433565	2.2568332679792	4.5639244058408	3.07793705988065	3.15137243254241	3.45549836431517	1.64593377938139	4.26638269623441	4.64829310029064	3.86119340662614	4.18662165051578
ENSMUSG00000065470.1	7794.6772384962	3050.79526074713	2143.98747988536	1959.37289604783	3555.48891032757	10741.5612693329	2687.43213619018	2623.95843836165	2991.8609332403	2557.4495508026	5424.45286924069	4489.28078858642	3896.59452234878	4105.84289865932	5444.31047364022	6429.14487288651	3492.05151965749	2723.55818507672	4632.68443189484	6292.64522556203	4880.50733379009	6040.77670960812	3875.11846809977	7410.87724929736	6931.18024647178	9625.23296482058	15008.2312900004	23559.9452094297	22663.8103699214	7542.63498490852	19974.2379996455	19325.2465696759	14649.1714018899	7892.43550502842	5808.74515974414	6312.37968047396	6474.96101867951	6936.80890152172	8229.80204020935	6916.35639172245	6188.6744217982	3081.8146413738	3415.31485004732	4386.97218782769	4838.03970294254	8579.75781286209	9411.45500886802	4677.5690520454	3545.4980979845	5985.35640664391	4363.76449557459	5278.27375149142	4685.97346989881	4826.98538251961	8109.10225656037	7536.49793067613	7027.24444039073
ENSMUSG00000098997.1	1.19317508326777	0.541233026255755	0.0	0.0	0.0	0.0	0.336897597616921	0.612931193263641	0.0	0.2417249102838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.921560459895532	0.676774061686602	0.317782740838006	0.41909093309339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.584175105319469	1.4207471709372	1.21248275243285	0.462176620795637	1.1561552404326	1.40647816811845	2.24552772924463	0.906749434755071	1.51376886313688	0.73295369589458	0.202725317533733	0.73103829222437	0.477320874303872	0.2821041584974	0.268466141520047	0.205195803992043	0.0	0.493642623473595	1.17566698527242	1.13770205232917	0.0	0.275799529044724	0.29904440360827
ENSMUSG00000106302.1	0.223720328112708	0.202962384845908	0.410764916157746	0.261563595787989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.309862009151465	0.0	0.0	0.0	0.486558812796497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.292087552659735	0.355186792734299	0.909362064324635	0.693264931193456	0.28903881010815	0.0	0.0	0.0	0.756884431568439	0.0	0.0	0.438622975334622	0.119330218575968	0.564208316994801	0.134233070760024	0.0	0.0	0.246821311736798	0.235133397054484	0.0	0.309886206686043	0.0	0.0
ENSMUSG00000098344.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.292087552659735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000065520.2	21.9618788763975	14.4779834523415	608.958988203859	758.27286418938	810.96361604086	354.595154681381	1222.60138175181	1534.16677673889	463.142019974749	480.065671823626	2046.32913610075	1788.8333788314	877.198840323099	1000.03582042575	1785.18151400159	2088.31042452256	1597.41827037045	1685.41584686379	514.230736621707	813.482422147296	1125.58646804822	1044.37460526873	646.862749321501	1165.16184738806	1464.96387913489	1911.47399653899	211.177290271663	409.727729315358	612.238164312014	749.916158441913	1145.04214704959	834.624106445844	967.410057139239	69.960647135986	46.4419208728978	100.873049136541	97.3017408827359	130.564895374767	197.702546113974	177.919488266983	170.141908715843	204.471997537269	194.519298913089	237.965633267107	158.328472993845	107.024005981648	125.058069067615	589.597691259567	517.871186992171	738.08930695938	454.68395378276	187.090554296493	210.209256966709	176.343818111022	2261.85942260143	2536.25246909528	2345.10621309605
ENSMUSG00000065435.1	13.6469400148752	5.95356328881331	3.28611932926197	7.84690787363967	3.82530007566444	0.905734750144012	2.02138558570153	4.59698394947731	2.7386847436089	7.25174730851399	1.01858095375846	1.85917205490879	6.20097059499744	2.93610047100924	5.75334742081545	5.59542634715971	3.59172179959629	12.5236218578068	9.21560459895532	1.3535481233732	6.99122029843613	5.02909119712068	11.4429414552191	9.95333131778374	4.47317215003019	3.1418047280391	2.31216011246347	1.20154759330017	1.22203226409584	3.10524289209902	3.47508997587129	0.634936558726393	1.26624353028696	800.75790701064	991.637241279799	1893.50079206655	1697.47585340599	983.974025673911	956.429422647867	498.772320369004	345.984003205923	168.428707505754	217.98271629171	74.7612769812471	140.285919733343	17.6911266718297	10.6203894532612	11.0020621813986	29.9339747794853	6.77146153173743	21.4687246966952	3.20867705257837	3.99726774992623	2.84425513082294	0.0	0.275799529044724	0.897133210824809
ENSMUSG00000098606.1	1.82704934625378	0.676541282819694	0.205382458078873	0.0	1.02008002017718	0.0	0.336897597616921	0.0	0.0	0.2417249102838	0.0	0.619724018302929	0.0	0.0	0.821906774402207	0.973117625592994	0.0	0.0	0.0	0.0	0.317782740838006	0.41909093309339	0.0	1.86624962208445	0.0	0.62836094560782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.292087552659735	0.355186792734299	0.303120688108212	0.924353241591274	0.0	0.527429313044417	1.90006192474546	0.453374717377536	0.504589621045626	0.244317898631527	2.22997849287106	4.38622975334622	2.74459502724727	0.564208316994801	0.939631495320165	2.05195803992043	1.67416660478816	0.0	0.0	0.0	0.0	0.275799529044724	0.0
ENSMUSG00000093515.1	2.4982103305919	1.42073669392136	0.205382458078873	0.0	0.0	4.98154112579207	0.0	0.0	1.21719321938173	0.0	0.509290476879231	0.619724018302929	0.0	0.587220094201848	0.0	0.243279406398248	0.0	0.0	0.0	0.0	0.317782740838006	0.0	0.0	0.0	0.0	0.0	0.770720037487823	0.0	1.22203226409584	0.0	0.579181662645215	0.317468279363197	2.53248706057393	0.291502696399942	1.75252531595841	1.77593396367149	1.21248275243285	0.0	1.1561552404326	0.703239084059223	1.20913031574711	0.453374717377536	0.252294810522813	0.0	0.608175952601199	3.07036082734235	6.44383180310228	0.2821041584974	0.0	0.410391607984087	0.0984803885169503	10.8601377164191	9.17020248512487	5.68851026164587	14.254765507558	12.1351792779679	16.1483977948466
ENSMUSG00000065565.1	818.145239908172	473.71420623035	448.966053360416	435.241823391214	368.248887283963	313.384223549828	421.795792216385	413.115624259694	338.988311597813	318.351706843764	224.087809826862	315.129663307039	368.242253795233	337.064334071861	319.721735242458	311.884199002554	242.44122147275	286.725026744524	376.918228097273	271.386398736327	292.042338830127	239.720013729419	187.798862706242	139.968721656334	241.55129610163	156.461875456347	112.525125473222	110.542378583616	106.316806976338	55.8943720577824	62.5516195656833	65.7159338281817	34.188575317748	1534.47019384929	2038.47903001229	1918.00868076521	2011.8120069742	2240.17008099645	2211.43593613745	2779.20086020205	2748.69867349768	1701.74200167658	1827.62360742726	1486.18577737558	1506.6545599107	623.868078584277	448.323631189912	528.663193024128	696.535404173763	557.516999446382	840.037714049586	43.1937295539396	51.023947160823	51.4810178678952	20.7623758479649	22.8913609107121	22.4283302706202
ENSMUSG00000065458.1	9.73183427290278	9.67454034432163	3.90226670349859	8.10847146942766	10.4558202068161	12.2274191269442	9.43313273327379	8.88750230232279	6.08596609690866	11.3610707833386	3.56503333815462	5.88737817387783	10.0169524996112	11.1571817898351	4.10953387201103	3.16263228317723	3.59172179959629	4.61396594761303	6.45092321926872	4.73741843180622	4.44895837173208	1.25727279928017	4.71179942273726	1.86624962208445	8.94634430006039	1.88508283682346	4.62432022492694	8.41083315310119	2.44406452819167	4.65786433814853	8.68772493967823	2.22227795554238	4.43185235600437	51.5959772627897	77.9873765601491	56.4747000447535	56.6835686762356	41.3648075612095	27.7477257703824	23.3826995449691	20.9006811722	53.0448419331717	56.7663323676329	38.6022279837812	38.3150850138755	6.43313697157445	9.18842683034954	5.64208316994801	7.3828188918013	3.89872027584882	1.67416660478816	32.3335918375205	31.5078752053008	26.4515727166533	11.1559034406975	16.2721722136387	7.77515449381502
